season,round,lap,driverId,position_en_vuelta,lap_time
2022,1,36,sainz,3,1:36.600
2022,1,36,perez,4,1:36.511
2022,1,36,hamilton,5,1:37.660
2022,1,36,russell,6,1:37.527
2022,1,36,bottas,7,1:42.299
2022,1,36,zhou,8,1:40.185
2022,1,36,kevin_magnussen,9,1:37.941
2022,1,36,gasly,10,1:39.827
2022,1,36,alonso,11,1:39.389
2022,1,36,ocon,12,1:38.515
2022,1,36,tsunoda,13,1:38.647
2022,1,36,stroll,14,1:40.484
2022,1,36,mick_schumacher,15,1:58.500
2022,1,36,norris,16,1:40.766
2022,1,36,hulkenberg,17,1:40.658
2022,1,36,albon,18,2:03.311
2022,1,36,ricciardo,19,1:38.927
2022,1,36,latifi,20,1:39.455
2022,1,37,leclerc,1,1:36.663
2022,1,37,max_verstappen,2,1:36.962
2022,1,37,sainz,3,1:36.893
2022,1,37,perez,4,1:37.119
2022,1,37,hamilton,5,1:37.771
2022,1,37,russell,6,1:37.753
2022,1,37,kevin_magnussen,7,1:36.903
2022,1,37,gasly,8,1:39.596
2022,1,37,zhou,9,1:42.700
2022,1,37,alonso,10,1:39.426
2022,1,37,ocon,11,1:38.851
2022,1,37,tsunoda,12,1:38.289
2022,1,37,bottas,13,1:58.899
2022,1,37,stroll,14,1:40.487
2022,1,37,mick_schumacher,15,1:36.956
2022,1,37,norris,16,1:39.657
2022,1,37,hulkenberg,17,1:43.481
2022,1,37,albon,18,1:39.165
2022,1,37,ricciardo,19,1:38.988
2022,1,37,latifi,20,1:41.384
2022,1,38,leclerc,1,1:36.623
2022,1,38,max_verstappen,2,1:36.898
2022,1,38,sainz,3,1:37.012
2022,1,38,perez,4,1:36.755
2022,1,38,hamilton,5,1:37.942
2022,1,38,russell,6,1:37.792
2022,1,38,kevin_magnussen,7,1:37.636
2022,1,38,gasly,8,1:38.221
2022,1,38,ocon,9,1:38.210
2022,1,38,alonso,10,1:40.034
2022,1,38,tsunoda,11,1:38.713
2022,1,38,bottas,12,1:36.641
2022,1,38,zhou,13,2:00.031
2022,1,38,stroll,14,1:43.895
2022,1,38,mick_schumacher,15,1:37.176
2022,1,38,norris,16,1:39.679
2022,1,38,albon,17,1:39.127
2022,1,38,ricciardo,18,1:39.146
2022,1,38,latifi,19,1:39.891
2022,1,38,hulkenberg,20,2:02.368
2022,1,39,leclerc,1,1:36.939
2022,1,39,max_verstappen,2,1:37.255
2022,1,39,sainz,3,1:37.044
2022,1,39,perez,4,1:36.987
2022,1,39,hamilton,5,1:37.668
2022,1,39,russell,6,1:37.721
2022,1,39,kevin_magnussen,7,1:37.566
2022,1,39,gasly,8,1:38.552
2022,1,39,ocon,9,1:38.612
2022,1,39,alonso,10,1:40.009
2022,1,39,tsunoda,11,1:38.912
2022,1,39,bottas,12,1:37.067
2022,1,39,zhou,13,1:36.685
2022,1,39,mick_schumacher,14,1:37.433
2022,1,39,norris,15,1:39.677
2022,1,39,stroll,16,2:01.514
2022,1,39,albon,17,1:39.025
2022,1,39,ricciardo,18,1:39.320
2022,1,39,latifi,19,1:40.258
2022,1,39,hulkenberg,20,1:38.819
2022,1,40,leclerc,1,1:36.807
2022,1,40,max_verstappen,2,1:37.308
2022,1,40,sainz,3,1:37.271
2022,1,40,perez,4,1:37.178
2022,1,40,hamilton,5,1:37.898
2022,1,40,russell,6,1:37.790
2022,1,40,kevin_magnussen,7,1:37.901
2022,1,40,gasly,8,1:38.204
2022,1,40,ocon,9,1:38.641
2022,1,40,tsunoda,10,1:38.377
2022,1,40,alonso,11,1:40.295
2022,1,40,bottas,12,1:37.497
2022,1,40,zhou,13,1:36.742
2022,1,40,mick_schumacher,14,1:37.947
2022,1,40,norris,15,1:41.799
2022,1,40,stroll,16,1:37.861
2022,1,40,albon,17,1:39.140
2022,1,40,ricciardo,18,1:39.157
2022,1,40,latifi,19,1:40.219
2022,1,40,hulkenberg,20,1:38.751
2022,1,41,leclerc,1,1:37.044
2022,1,41,max_verstappen,2,1:37.284
2022,1,41,sainz,3,1:36.771
2022,1,41,perez,4,1:37.639
2022,1,41,hamilton,5,1:37.912
2022,1,41,russell,6,1:37.783
2022,1,41,kevin_magnussen,7,1:37.726
2022,1,41,gasly,8,1:38.301
2022,1,41,ocon,9,1:38.584
2022,1,41,tsunoda,10,1:38.693
2022,1,41,alonso,11,1:39.854
2022,1,41,bottas,12,1:37.687
2022,1,41,zhou,13,1:36.745
2022,1,41,mick_schumacher,14,1:38.182
2022,1,41,stroll,15,1:38.363
2022,1,41,norris,16,1:42.153
2022,1,41,albon,17,1:39.285
2022,1,41,ricciardo,18,1:39.054
2022,1,41,latifi,19,1:39.797
2022,1,41,hulkenberg,20,1:38.361
2022,1,42,leclerc,1,1:37.040
2022,1,42,max_verstappen,2,1:37.855
2022,1,42,sainz,3,1:37.269
2022,1,42,perez,4,1:37.255
2022,1,42,hamilton,5,1:38.422
2022,1,42,russell,6,1:38.111
2022,1,42,kevin_magnussen,7,1:38.006
2022,1,42,gasly,8,1:38.329
2022,1,42,ocon,9,1:39.064
2022,1,42,tsunoda,10,1:38.772
2022,1,42,bottas,11,1:37.498
2022,1,42,alonso,12,1:42.925
2022,1,42,zhou,13,1:37.522
2022,1,42,mick_schumacher,14,1:37.957
2022,1,42,stroll,15,1:38.127
2022,1,42,albon,16,1:39.255
2022,1,42,ricciardo,17,1:41.069
2022,1,42,latifi,18,1:39.937
2022,1,42,norris,19,2:00.713
2022,1,42,hulkenberg,20,1:39.671
2022,1,43,leclerc,1,1:37.346
2022,1,43,max_verstappen,2,1:39.787
2022,1,43,sainz,3,1:37.260
2022,1,43,perez,4,1:40.228
2022,1,43,hamilton,5,1:38.205
2022,1,43,russell,6,1:38.747
2022,1,43,kevin_magnussen,7,1:38.178
2022,1,43,gasly,8,1:38.478
2022,1,43,ocon,9,1:41.631
2022,1,43,tsunoda,10,1:38.930
2022,1,43,bottas,11,1:38.681
2022,1,43,zhou,12,1:37.667
2022,1,43,mick_schumacher,13,1:38.137
2022,1,43,alonso,14,1:57.366
2022,1,43,stroll,15,1:39.462
2022,1,43,albon,16,1:39.325
2022,1,43,ricciardo,17,1:39.421
2022,1,43,norris,18,1:37.204
2022,1,43,latifi,19,1:40.899
2022,1,43,hulkenberg,20,1:40.222
2022,1,44,leclerc,1,1:37.509
2022,1,44,sainz,2,1:39.699
2022,1,44,max_verstappen,3,1:57.242
2022,1,44,hamilton,4,1:41.007
2022,1,44,perez,5,1:56.521
2022,1,44,russell,6,1:38.297
2022,1,44,kevin_magnussen,7,1:38.688
2022,1,44,gasly,8,1:38.704
2022,1,44,bottas,9,1:38.386
2022,1,44,tsunoda,10,1:41.039
2022,1,44,zhou,11,1:37.785
2022,1,44,ocon,12,1:56.780
2022,1,44,mick_schumacher,13,1:38.279
2022,1,44,alonso,14,1:36.733
2022,1,44,stroll,15,1:38.281
2022,1,44,albon,16,1:46.225
2022,1,44,ricciardo,17,1:49.227
2022,1,44,norris,18,1:45.936
2022,1,44,latifi,19,1:51.928
2022,1,44,hulkenberg,20,1:53.374
2022,1,45,leclerc,1,1:37.413
2022,1,45,max_verstappen,2,1:35.747
2022,1,45,sainz,3,2:03.686
2022,1,45,perez,4,1:43.562
2022,1,45,russell,5,1:48.988
2022,1,45,hamilton,6,2:11.741
2022,1,45,kevin_magnussen,7,2:03.463
2022,1,45,bottas,8,2:01.176
2022,1,45,zhou,9,2:01.756
2022,1,45,ocon,10,2:04.785
2022,1,45,mick_schumacher,11,2:07.252
2022,1,45,tsunoda,12,2:27.999
2022,1,45,alonso,13,2:07.867
2022,1,45,stroll,14,2:13.896
2022,1,45,albon,15,2:08.156
2022,1,45,norris,16,2:12.350
2022,1,45,latifi,17,2:11.603
2022,1,45,ricciardo,18,2:28.703
2022,1,45,hulkenberg,19,2:28.352
2022,1,46,leclerc,1,2:05.151
2022,1,46,max_verstappen,2,2:09.941
2022,1,46,sainz,3,2:08.331
2022,1,46,perez,4,2:08.400
2022,1,46,hamilton,5,2:11.044
2022,1,46,russell,6,2:30.549
2022,1,46,kevin_magnussen,7,2:06.178
2022,1,46,bottas,8,2:28.768
2022,1,46,ocon,9,2:11.055
2022,1,46,mick_schumacher,10,2:10.214
2022,1,46,tsunoda,11,2:10.216
2022,1,46,alonso,12,2:10.714
2022,1,46,zhou,13,2:35.628
2022,1,46,albon,14,2:12.997
2022,1,46,stroll,15,2:29.264
2022,1,46,ricciardo,16,2:10.812
2022,1,46,norris,17,2:23.748
2022,1,46,latifi,18,2:18.301
2022,1,46,hulkenberg,19,1:59.839
2022,1,47,leclerc,1,2:43.846
2022,1,47,max_verstappen,2,2:14.782
2022,1,47,sainz,3,2:12.959
2022,1,47,perez,4,2:12.050
2022,1,47,hamilton,5,2:06.318
2022,1,47,russell,6,2:00.695
2022,1,47,kevin_magnussen,7,2:07.721
2022,1,47,bottas,8,1:46.020
2022,1,47,ocon,9,1:44.365
2022,1,47,mick_schumacher,10,1:45.856
2022,1,47,tsunoda,11,1:49.994
2022,1,47,alonso,12,1:51.463
2022,1,47,zhou,13,1:52.222
2022,1,47,stroll,14,2:13.815
2022,1,47,albon,15,2:21.354
2022,1,47,ricciardo,16,1:58.607
2022,1,47,norris,17,1:59.069
2022,1,47,latifi,18,2:00.201
2022,1,47,hulkenberg,19,1:59.877
2022,1,48,leclerc,1,2:31.364
2022,1,48,max_verstappen,2,2:31.764
2022,1,48,sainz,3,2:15.797
2022,1,48,perez,4,2:16.085
2022,1,48,hamilton,5,1:59.093
2022,1,48,russell,6,2:00.209
2022,1,48,kevin_magnussen,7,1:50.334
2022,1,48,bottas,8,1:45.024
2022,1,48,ocon,9,1:45.075
2022,1,48,mick_schumacher,10,1:43.510
2022,1,48,tsunoda,11,1:46.670
2022,1,48,alonso,12,1:45.574
2022,1,48,zhou,13,1:46.950
2022,1,48,stroll,14,1:53.799
2022,1,48,albon,15,1:56.756
2022,1,48,ricciardo,16,1:57.098
2022,1,48,norris,17,1:54.670
2022,1,48,latifi,18,1:53.396
2022,1,48,hulkenberg,19,1:53.739
2022,1,49,leclerc,1,2:26.221
2022,1,49,max_verstappen,2,2:25.374
2022,1,49,sainz,3,2:24.765
2022,1,49,perez,4,2:25.098
2022,1,49,hamilton,5,2:19.798
2022,1,49,russell,6,2:18.375
2022,1,49,kevin_magnussen,7,2:16.149
2022,1,49,bottas,8,2:06.323
2022,1,49,ocon,9,2:06.437
2022,1,49,mick_schumacher,10,2:01.897
2022,1,49,tsunoda,11,1:54.405
2022,1,49,alonso,12,1:53.977
2022,1,49,zhou,13,1:51.232
2022,1,49,stroll,14,1:37.146
2022,1,49,albon,15,1:40.113
2022,1,49,ricciardo,16,1:39.453
2022,1,49,norris,17,1:39.907
2022,1,49,latifi,18,1:38.651
2022,1,49,hulkenberg,19,1:38.201
2022,1,50,leclerc,1,2:24.429
2022,1,50,max_verstappen,2,2:24.508
2022,1,50,sainz,3,2:23.514
2022,1,50,perez,4,2:21.747
2022,1,50,hamilton,5,2:20.564
2022,1,50,russell,6,2:18.204
2022,1,50,kevin_magnussen,7,2:17.630
2022,1,50,bottas,8,2:16.411
2022,1,50,ocon,9,2:15.414
2022,1,50,mick_schumacher,10,2:15.042
2022,1,50,tsunoda,11,2:14.320
2022,1,50,alonso,12,2:13.261
2022,1,50,zhou,13,2:12.681
2022,1,50,stroll,14,1:37.326
2022,1,50,albon,15,1:37.355
2022,1,50,ricciardo,16,1:37.261
2022,1,50,norris,17,1:38.098
2022,1,50,latifi,18,1:38.335
2022,1,50,hulkenberg,19,1:38.299
2022,1,51,leclerc,1,1:34.570
2022,1,51,max_verstappen,2,1:35.440
2022,1,51,sainz,3,1:35.992
2022,1,51,perez,4,1:36.389
2022,1,51,hamilton,5,1:36.487
2022,1,51,russell,6,1:36.940
2022,1,51,kevin_magnussen,7,1:37.343
2022,1,51,bottas,8,1:37.589
2022,1,51,ocon,9,1:38.145
2022,1,51,tsunoda,10,1:38.166
2022,1,51,alonso,11,1:39.006
2022,1,51,mick_schumacher,12,1:40.528
2022,1,51,zhou,13,1:39.725
2022,1,51,stroll,14,1:37.274
2022,1,51,albon,15,1:37.702
2022,1,51,ricciardo,16,1:37.580
2022,1,51,norris,17,1:36.988
2022,1,51,latifi,18,1:38.251
2022,1,51,hulkenberg,19,1:38.243
2022,1,52,leclerc,1,1:35.027
2022,1,52,max_verstappen,2,1:35.462
2022,1,52,sainz,3,1:35.740
2022,1,52,perez,4,1:36.089
2022,1,52,hamilton,5,1:36.360
2022,1,52,russell,6,1:36.529
2022,1,52,kevin_magnussen,7,1:36.860
2022,1,52,bottas,8,1:37.060
2022,1,52,ocon,9,1:37.367
2022,1,52,tsunoda,10,1:37.475
2022,1,52,alonso,11,1:37.538
2022,1,52,zhou,12,1:38.278
2022,1,52,mick_schumacher,13,1:39.537
2022,1,52,stroll,14,1:37.622
2022,1,52,albon,15,1:37.717
2022,1,52,ricciardo,16,1:37.654
2022,1,52,norris,17,1:37.208
2022,1,52,latifi,18,1:38.466
2022,1,52,hulkenberg,19,1:38.599
2022,1,53,leclerc,1,1:35.127
2022,1,53,max_verstappen,2,1:35.927
2022,1,53,sainz,3,1:35.880
2022,1,53,perez,4,1:36.113
2022,1,53,hamilton,5,1:36.228
2022,1,53,russell,6,1:36.367
2022,1,53,kevin_magnussen,7,1:36.623
2022,1,53,bottas,8,1:36.599
2022,1,53,ocon,9,1:37.110
2022,1,53,tsunoda,10,1:37.104
2022,1,53,alonso,11,1:37.396
2022,1,53,zhou,12,1:37.162
2022,1,53,mick_schumacher,13,1:38.537
2022,1,53,stroll,14,1:38.678
2022,1,53,albon,15,1:38.073
2022,1,53,ricciardo,16,1:37.671
2022,1,53,norris,17,1:37.468
2022,1,53,latifi,18,1:38.452
2022,1,53,hulkenberg,19,1:38.452
2022,1,54,leclerc,1,1:35.429
2022,1,54,sainz,2,1:36.565
2022,1,54,perez,3,1:36.755
2022,1,54,hamilton,4,1:36.354
2022,1,54,russell,5,1:36.592
2022,1,54,kevin_magnussen,6,1:36.960
2022,1,54,bottas,7,1:36.959
2022,1,54,ocon,8,1:37.299
2022,1,54,tsunoda,9,1:37.268
2022,1,54,alonso,10,1:37.303
2022,1,54,zhou,11,1:37.247
2022,1,54,mick_schumacher,12,1:38.747
2022,1,54,max_verstappen,13,2:04.094
2022,1,54,stroll,14,1:37.877
2022,1,54,albon,15,1:38.356
2022,1,54,ricciardo,16,1:38.120
2022,1,54,norris,17,1:38.018
2022,1,54,latifi,18,1:38.707
2022,1,54,hulkenberg,19,1:38.533
2022,1,55,leclerc,1,1:35.427
2022,1,55,sainz,2,1:36.075
2022,1,55,perez,3,1:36.436
2022,1,55,hamilton,4,1:36.566
2022,1,55,russell,5,1:36.395
2022,1,55,kevin_magnussen,6,1:36.937
2022,1,55,bottas,7,1:37.217
2022,1,55,ocon,8,1:37.251
2022,1,55,tsunoda,9,1:37.264
2022,1,55,alonso,10,1:37.672
2022,1,55,zhou,11,1:37.132
2022,1,55,mick_schumacher,12,1:39.201
2022,1,55,stroll,13,1:38.328
2022,1,55,albon,14,1:38.826
2022,1,55,ricciardo,15,1:38.639
2022,1,55,norris,16,1:38.660
2022,1,55,latifi,17,1:39.119
2022,1,55,hulkenberg,18,1:39.236
2022,1,56,leclerc,1,1:35.673
2022,1,56,sainz,2,1:35.767
2022,1,56,perez,3,1:36.286
2022,1,56,hamilton,4,1:36.481
2022,1,56,russell,5,1:36.302
2022,1,56,kevin_magnussen,6,1:37.091
2022,1,56,bottas,7,1:37.260
2022,1,56,ocon,8,1:37.680
2022,1,56,tsunoda,9,1:37.565
2022,1,56,alonso,10,1:37.642
2022,1,56,zhou,11,1:37.154
2022,1,56,mick_schumacher,12,1:39.090
2022,1,56,stroll,13,1:38.829
2022,1,56,albon,14,1:39.202
2022,1,56,ricciardo,15,1:38.860
2022,1,56,norris,16,1:38.987
2022,1,56,latifi,17,1:39.145
2022,1,56,hulkenberg,18,1:39.102
2022,1,57,leclerc,1,1:36.373
2022,1,57,sainz,2,1:36.269
2022,1,57,hamilton,3,1:36.918
2022,1,57,russell,4,1:37.401
2022,1,57,kevin_magnussen,5,1:37.741
2022,1,57,bottas,6,1:37.870
2022,1,57,ocon,7,1:38.676
2022,1,57,tsunoda,8,1:38.891
2022,1,57,alonso,9,1:38.986
2022,1,57,zhou,10,1:38.941
2022,1,57,mick_schumacher,11,1:40.498
2022,1,57,stroll,12,1:40.395
2022,1,57,albon,13,1:40.132
2022,1,57,ricciardo,14,1:40.084
2022,1,57,norris,15,1:40.556
2022,1,57,latifi,16,1:39.876
2022,1,57,hulkenberg,17,1:41.180
2022,2,1,perez,1,1:35.991
2022,2,1,leclerc,2,1:37.088
2022,2,1,max_verstappen,3,1:38.082
2022,2,1,sainz,4,1:38.635
2022,2,1,ocon,5,1:39.900
2022,2,1,russell,6,1:40.421
2022,2,1,alonso,7,1:41.458
2022,2,1,bottas,8,1:42.123
2022,2,1,kevin_magnussen,9,1:42.705
2022,2,1,gasly,10,1:43.106
2022,2,1,norris,11,1:43.333
2022,2,1,stroll,12,1:43.828
2022,2,1,ricciardo,13,1:44.274
2022,2,1,hamilton,14,1:44.788
2022,2,1,albon,15,1:45.023
2022,2,1,hulkenberg,16,1:45.803
2022,2,1,latifi,17,1:46.377
2022,2,1,zhou,18,1:46.520
2022,2,2,perez,1,1:34.722
2022,2,2,leclerc,2,1:34.943
2022,2,2,max_verstappen,3,1:35.275
2022,2,2,sainz,4,1:35.499
2022,2,2,ocon,5,1:36.476
2022,2,2,russell,6,1:36.466
2022,2,2,alonso,7,1:37.232
2022,2,2,bottas,8,1:37.201
2022,2,2,kevin_magnussen,9,1:37.501
2022,2,2,norris,10,1:38.030
2022,2,2,gasly,11,1:38.899
2022,2,2,stroll,12,1:38.731
2022,2,2,ricciardo,13,1:38.749
2022,2,2,hamilton,14,1:38.649
2022,2,2,albon,15,1:39.129
2022,2,2,hulkenberg,16,1:39.035
2022,2,2,zhou,17,1:38.663
2022,2,2,latifi,18,1:40.289
2022,2,3,perez,1,1:34.596
2022,2,3,leclerc,2,1:34.794
2022,2,3,max_verstappen,3,1:34.890
2022,2,3,sainz,4,1:35.460
2022,2,3,russell,5,1:36.513
2022,2,3,ocon,6,1:37.306
2022,2,3,alonso,7,1:36.574
2022,2,3,bottas,8,1:36.290
2022,2,3,kevin_magnussen,9,1:36.830
2022,2,3,norris,10,1:37.080
2022,2,3,gasly,11,1:36.881
2022,2,3,stroll,12,1:37.586
2022,2,3,ricciardo,13,1:37.376
2022,2,3,hamilton,14,1:37.618
2022,2,3,albon,15,1:37.860
2022,2,3,zhou,16,1:37.564
2022,2,3,hulkenberg,17,1:38.064
2022,2,3,latifi,18,1:38.121
2022,2,4,perez,1,1:34.440
2022,2,4,leclerc,2,1:34.651
2022,2,4,max_verstappen,3,1:34.700
2022,2,4,sainz,4,1:35.321
2022,2,4,russell,5,1:36.341
2022,2,4,ocon,6,1:37.375
2022,2,4,alonso,7,1:36.113
2022,2,4,bottas,8,1:36.674
2022,2,4,kevin_magnussen,9,1:36.837
2022,2,4,gasly,10,1:37.746
2022,2,4,norris,11,1:38.326
2022,2,4,stroll,12,1:37.575
2022,2,4,ricciardo,13,1:37.675
2022,2,4,hamilton,14,1:37.706
2022,2,4,albon,15,1:38.264
2022,2,4,zhou,16,1:37.639
2022,2,4,hulkenberg,17,1:38.357
2022,2,4,latifi,18,1:38.161
2022,2,5,perez,1,1:34.496
2022,2,5,leclerc,2,1:35.156
2022,2,5,max_verstappen,3,1:34.809
2022,2,5,sainz,4,1:35.124
2022,2,5,russell,5,1:36.096
2022,2,5,ocon,6,1:36.156
2022,2,5,alonso,7,1:36.191
2022,2,5,bottas,8,1:37.613
2022,2,5,kevin_magnussen,9,1:36.968
2022,2,5,gasly,10,1:36.984
2022,2,5,norris,11,1:38.312
2022,2,5,stroll,12,1:37.870
2022,2,5,ricciardo,13,1:38.130
2022,2,5,hamilton,14,1:37.984
2022,2,5,zhou,15,1:38.409
2022,2,5,albon,16,1:39.143
2022,2,5,hulkenberg,17,1:38.504
2022,2,5,latifi,18,1:38.662
2022,2,6,perez,1,1:34.481
2022,2,6,leclerc,2,1:34.585
2022,2,6,max_verstappen,3,1:34.840
2022,2,6,sainz,4,1:35.165
2022,2,6,russell,5,1:36.246
2022,2,6,ocon,6,1:36.203
2022,2,6,alonso,7,1:36.083
2022,2,6,bottas,8,1:35.993
2022,2,6,kevin_magnussen,9,1:36.843
2022,2,6,gasly,10,1:36.819
2022,2,6,norris,11,1:36.917
2022,2,6,stroll,12,1:37.422
2022,2,6,ricciardo,13,1:37.311
2022,2,6,hamilton,14,1:37.275
2022,2,6,zhou,15,1:37.275
2022,2,6,albon,16,1:38.125
2022,2,6,hulkenberg,17,1:38.057
2022,2,6,latifi,18,1:38.507
2022,2,7,perez,1,1:34.821
2022,2,7,leclerc,2,1:34.702
2022,2,7,max_verstappen,3,1:34.634
2022,2,7,sainz,4,1:35.058
2022,2,7,russell,5,1:36.111
2022,2,7,alonso,6,1:37.759
2022,2,7,ocon,7,1:38.257
2022,2,7,bottas,8,1:36.416
2022,2,7,kevin_magnussen,9,1:36.708
2022,2,7,gasly,10,1:36.468
2022,2,7,norris,11,1:36.899
2022,2,7,stroll,12,1:37.278
2022,2,7,ricciardo,13,1:37.139
2022,2,7,hamilton,14,1:37.204
2022,2,7,zhou,15,1:36.823
2022,2,7,hulkenberg,16,1:37.487
2022,2,7,albon,17,1:39.088
2022,2,7,latifi,18,1:38.018
2022,2,8,perez,1,1:34.619
2022,2,8,leclerc,2,1:34.569
2022,2,8,max_verstappen,3,1:34.821
2022,2,8,sainz,4,1:34.921
2022,2,8,russell,5,1:35.722
2022,2,8,alonso,6,1:38.308
2022,2,8,ocon,7,1:38.419
2022,2,8,bottas,8,1:38.000
2022,2,8,kevin_magnussen,9,1:36.481
2022,2,8,gasly,10,1:36.775
2022,2,8,norris,11,1:37.220
2022,2,8,stroll,12,1:37.282
2022,2,8,hamilton,13,1:37.073
2022,2,8,zhou,14,1:36.730
2022,2,8,ricciardo,15,1:40.276
2022,2,8,hulkenberg,16,1:37.277
2022,2,8,albon,17,1:38.257
2022,2,8,latifi,18,1:38.093
2022,2,9,perez,1,1:34.825
2022,2,9,leclerc,2,1:34.967
2022,2,9,max_verstappen,3,1:34.832
2022,2,9,sainz,4,1:34.729
2022,2,9,russell,5,1:35.906
2022,2,9,alonso,6,1:36.617
2022,2,9,ocon,7,1:36.745
2022,2,9,bottas,8,1:37.190
2022,2,9,kevin_magnussen,9,1:37.306
2022,2,9,gasly,10,1:37.433
2022,2,9,norris,11,1:37.169
2022,2,9,hamilton,12,1:36.698
2022,2,9,stroll,13,1:37.799
2022,2,9,zhou,14,1:36.899
2022,2,9,hulkenberg,15,1:37.034
2022,2,9,albon,16,1:38.028
2022,2,9,latifi,17,1:37.530
2022,2,9,ricciardo,18,1:54.148
2022,2,10,perez,1,1:34.836
2022,2,10,leclerc,2,1:34.679
2022,2,10,max_verstappen,3,1:35.252
2022,2,10,sainz,4,1:35.133
2022,2,10,russell,5,1:35.593
2022,2,10,alonso,6,1:36.341
2022,2,10,ocon,7,1:36.378
2022,2,10,bottas,8,1:37.055
2022,2,10,kevin_magnussen,9,1:36.743
2022,2,10,gasly,10,1:36.590
2022,2,10,norris,11,1:37.055
2022,2,10,hamilton,12,1:35.812
2022,2,10,stroll,13,1:38.223
2022,2,10,zhou,14,1:37.149
2022,2,10,hulkenberg,15,1:37.821
2022,2,10,albon,16,1:37.668
2022,2,10,latifi,17,1:37.558
2022,2,10,ricciardo,18,1:36.037
2022,2,11,perez,1,1:34.545
2022,2,11,leclerc,2,1:34.781
2022,2,11,max_verstappen,3,1:34.959
2022,2,11,sainz,4,1:34.977
2022,2,11,russell,5,1:35.384
2022,2,11,alonso,6,1:36.502
2022,2,11,ocon,7,1:36.404
2022,2,11,bottas,8,1:36.416
2022,2,11,kevin_magnussen,9,1:37.700
2022,2,11,gasly,10,1:36.998
2022,2,11,hamilton,11,1:36.957
2022,2,11,norris,12,1:37.750
2022,2,11,zhou,13,1:37.067
2022,2,11,stroll,14,1:39.149
2022,2,11,hulkenberg,15,1:36.884
2022,2,11,albon,16,1:37.851
2022,2,11,latifi,17,1:37.736
2022,2,11,ricciardo,18,1:36.035
2022,2,12,perez,1,1:34.671
2022,2,12,leclerc,2,1:34.915
2022,2,12,max_verstappen,3,1:35.191
2022,2,12,sainz,4,1:35.082
2022,2,12,russell,5,1:35.741
2022,2,12,alonso,6,1:36.315
2022,2,12,ocon,7,1:36.516
2022,2,12,bottas,8,1:36.453
2022,2,12,kevin_magnussen,9,1:37.029
2022,2,12,gasly,10,1:37.073
2022,2,12,hamilton,11,1:35.788
2022,2,12,norris,12,1:37.266
2022,2,12,zhou,13,1:36.926
2022,2,12,hulkenberg,14,1:36.594
2022,2,12,stroll,15,1:38.365
2022,2,12,albon,16,1:38.253
2022,2,12,latifi,17,1:38.597
2022,2,12,ricciardo,18,1:35.716
2022,2,13,perez,1,1:35.214
2022,2,13,leclerc,2,1:34.777
2022,2,13,max_verstappen,3,1:34.982
2022,2,13,sainz,4,1:35.101
2022,2,13,russell,5,1:35.681
2022,2,13,alonso,6,1:36.431
2022,2,13,ocon,7,1:37.103
2022,2,13,bottas,8,1:35.967
2022,2,13,kevin_magnussen,9,1:36.700
2022,2,13,gasly,10,1:37.094
2022,2,13,hamilton,11,1:35.507
2022,2,13,norris,12,1:37.270
2022,2,13,zhou,13,1:36.251
2022,2,13,hulkenberg,14,1:36.690
2022,2,13,stroll,15,1:41.859
2022,2,13,latifi,16,1:38.208
2022,2,13,albon,17,1:41.186
2022,2,13,ricciardo,18,1:35.955
2022,2,14,perez,1,1:35.316
2022,2,14,leclerc,2,1:35.214
2022,2,14,max_verstappen,3,1:35.093
2022,2,14,sainz,4,1:35.275
2022,2,14,russell,5,1:35.476
2022,2,14,alonso,6,1:36.486
2022,2,14,bottas,7,1:36.398
2022,2,14,ocon,8,1:37.502
2022,2,14,kevin_magnussen,9,1:36.567
2022,2,14,hamilton,10,1:35.648
2022,2,14,gasly,11,1:38.153
2022,2,14,norris,12,1:37.076
2022,2,14,zhou,13,1:36.783
2022,2,14,hulkenberg,14,1:36.966
2022,2,14,latifi,15,1:38.409
2022,2,14,ricciardo,16,1:35.681
2022,2,14,stroll,17,1:56.297
2022,2,14,albon,18,1:55.413
2022,2,15,leclerc,1,1:35.237
2022,2,15,perez,2,1:38.591
2022,2,15,max_verstappen,3,1:35.370
2022,2,15,sainz,4,1:35.421
2022,2,15,russell,5,1:35.453
2022,2,15,alonso,6,1:36.792
2022,2,15,bottas,7,1:36.774
2022,2,15,ocon,8,1:37.257
2022,2,15,kevin_magnussen,9,1:36.103
2022,2,15,hamilton,10,1:35.875
2022,2,15,gasly,11,1:39.580
2022,2,15,norris,12,1:37.115
2022,2,15,zhou,13,1:36.659
2022,2,15,hulkenberg,14,1:36.582
2022,2,15,ricciardo,15,1:35.907
2022,2,15,stroll,16,1:37.836
2022,2,15,albon,17,1:37.345
2022,2,16,leclerc,1,1:43.840
2022,2,16,max_verstappen,2,1:44.577
2022,2,16,sainz,3,1:46.940
2022,2,16,perez,4,2:08.106
2022,2,16,russell,5,1:51.651
2022,2,16,alonso,6,1:58.830
2022,2,16,bottas,7,2:00.798
2022,2,16,kevin_magnussen,8,2:02.811
2022,2,16,ocon,9,2:06.558
2022,2,16,hamilton,10,2:04.362
2022,2,16,norris,11,2:01.650
2022,2,16,zhou,12,2:02.305
2022,2,16,hulkenberg,13,2:00.614
2022,2,16,ricciardo,14,2:02.470
2022,2,16,gasly,15,2:23.731
2022,2,16,stroll,16,2:06.144
2022,2,16,albon,17,2:04.816
